API Function,Risk Level,Usage Count,Risk Scenario,Sample Files,Developer Recommendation
populate_roles_210,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_230,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_250,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_260,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_270,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_280,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
populate_roles_300,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
delete_user_setting,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/upgrade.php; wp-admin/includes/user.php,Recommend configuring protection
domain_path,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/schema.php; wp-admin/includes/upgrade.php,Recommend configuring protection
USING,MEDIUM,3,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet.php; wp-admin/includes/upgrade.php,Recommend configuring protection
fileperms,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php; wp-admin/includes/file.php,Recommend configuring protection
flock,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
wp_print_theme_file_tree,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
wp_print_plugin_file_tree,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
set_screen_options,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
DOMXPath,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
saveDomDocument,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/misc.php,Recommend configuring protection
user_email,MEDIUM,3,Email/notification - Host header affects email content,wp-admin/includes/schema.php,Recommend configuring protection
plugins_api,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/plugin-install.php,Recommend configuring protection
install_plugin_install_status,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/plugin-install.php,Recommend configuring protection
get_wp_core,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_paths_sizes,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_dropins,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_active_theme,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_parent_theme,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_themes_inactive,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_mu_plugins,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_plugins_active,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_plugins_inactive,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_media,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_server,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_database,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_constants,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_wp_filesystem,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
php_uname,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_plugin_updates,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php; wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
get_database_size,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-debug-data.php,Recommend configuring protection
is_allowed_dir,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
is_vcs_checkout,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
should_update,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
has_fatal_error,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
send_debug_email,MEDIUM,3,Email/notifications - host header influences email content,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
after_core_update,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
after_plugin_theme_update,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
maybe_create_scheduled_event,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
prepare_sql_data,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
test_php_extension_availability,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
wp_schedule_test_init,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
has_late_cron,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
detect_plugin_theme_auto_update_issues,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
get_page_cache_detail,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
should_suggest_persistent_object_cache,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
available_object_cache_services,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
get_autoloaded_options_size,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
get_cron_tasks,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
check_for_page_caching,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
reset_header_image,MEDIUM,3,Response handling - Host header affects response content,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
js_1,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
js_2,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
step_2,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
step_2_manage_upload,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
wp_crop_image,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
step_3,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
wp_copy_parent_attachment_properties,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
get_previous_crop,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-custom-image-header.php,Recommend configuring protection
get_request_args,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-community-events.php,Recommend configuring protection
coordinates_match,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-community-events.php,Recommend configuring protection
cache_events,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/class-wp-community-events.php,Recommend configuring protection
wp_is_authorize_application_redirect_url_valid,MEDIUM,3,URL generation/redirect - Host header affects generated URLs,wp-admin/includes/user.php,Recommend configuring protection
download_url,HIGH,3,URL generation - host header influences generated URLs,wp-admin/includes/file.php,Must configure trusted proxy and host validation
wp_opcache_invalidate_directory,MEDIUM,3,Requires manual analysis for specific impact,wp-admin/includes/file.php,Recommend configuring protection
